history_id,customer_id,credit_limit,change_reason,valid_from,updated_at
clh_r93rix9n,cust_v4kfiwke,1500,initial_approval,2024-12-01,2024-12-01
clh_oqi37ebq,cust_tedqmvqw,1500,initial_approval,2024-06-07,2024-06-07
clh_kgmx8c7e,cust_apjc6kst,2000,initial_approval,2022-07-03,2022-07-03
clh_wr7xez77,cust_hhlk3yjz,500,initial_approval,2022-10-24,2022-10-24
clh_3bv7ndq1,cust_k32oouxq,1000,initial_approval,2024-12-03,2024-12-03
clh_m1odwxyf,cust_la27f8lw,2000,initial_approval,2024-04-13,2024-04-13
clh_n8vcpgy6,cust_duq6ddtb,1000,initial_approval,2024-10-27,2024-10-27
clh_csale464,cust_ksqnal6o,2000,initial_approval,2022-09-12,2022-09-12
clh_y0mba1zb,cust_ksqnal6o,2000,requested_increase,2023-08-24,2023-08-24
clh_nfukay3x,cust_h5l3xful,500,initial_approval,2023-03-14,2023-03-14
clh_8o67kkqg,cust_h5l3xful,1500,requested_increase,2023-10-04,2023-10-04
clh_4rf61j6l,cust_co3s65qu,2000,initial_approval,2022-07-24,2022-07-24
clh_yaunsc4d,cust_kw3gi60q,500,initial_approval,2023-01-28,2023-01-28
clh_jhqwv1ng,cust_f5txc066,1000,initial_approval,2024-04-26,2024-04-26
clh_dshns9u7,cust_1lqjsqcz,2000,initial_approval,2024-08-17,2024-08-17
clh_9tenfk8d,cust_e7l0rcti,2000,initial_approval,2024-07-01,2024-07-01
clh_r4kb8aw9,cust_dktoc1yf,1000,initial_approval,2024-01-14,2024-01-14
clh_tim2n6at,cust_bwsxxdyp,2000,initial_approval,2022-01-30,2022-01-30
clh_x2ree57e,cust_haba3yc8,1000,initial_approval,2022-08-13,2022-08-13
clh_j714wk8m,cust_s9xka4li,2000,initial_approval,2022-05-20,2022-05-20
clh_vda4oa23,cust_vnlpa5cg,500,initial_approval,2022-10-28,2022-10-28
clh_amacd9l7,cust_hspqfhpv,1500,initial_approval,2023-09-25,2023-09-25
clh_vn3vggcl,cust_hspqfhpv,2000,annual_review,2023-12-31,2023-12-31
clh_v46j9l9p,cust_vf0jqqnv,1500,initial_approval,2022-06-12,2022-06-12
clh_0hkwnqan,cust_50nooo0n,1500,initial_approval,2023-10-05,2023-10-05
clh_d90skauj,cust_fedznz9c,1500,initial_approval,2023-02-04,2023-02-04
clh_vfuf13yd,cust_sav917rm,500,initial_approval,2024-06-19,2024-06-19
clh_wrkabfb0,cust_kz3nwxro,500,initial_approval,2023-02-16,2023-02-16
clh_vzdj020b,cust_nkzx8yx7,1000,initial_approval,2024-11-02,2024-11-02
clh_ibkq0bya,cust_vxnz0nxu,1000,initial_approval,2024-06-23,2024-06-23
clh_k2qa695m,cust_070en48u,500,initial_approval,2022-01-14,2022-01-14
clh_c0nfgq9s,cust_127exvda,2000,initial_approval,2024-08-29,2024-08-29
clh_4bch2hye,cust_fk043bls,500,initial_approval,2022-09-21,2022-09-21
clh_74shvvdi,cust_k8c3fz47,2000,initial_approval,2023-04-10,2023-04-10
clh_drr4c7o4,cust_k8c3fz47,3000,requested_increase,2024-03-07,2024-03-07
clh_peu7m1b3,cust_fh00a0uy,1000,initial_approval,2022-11-06,2022-11-06
clh_glho6ykk,cust_mr8esmpf,1000,initial_approval,2024-05-04,2024-05-04
clh_wlz52lto,cust_g019ydq3,500,initial_approval,2024-03-21,2024-03-21
clh_fyh5lwc6,cust_g019ydq3,2000,annual_review,2024-07-25,2024-07-25
clh_iuvs5ykc,cust_e186gvgt,2000,initial_approval,2023-10-23,2023-10-23
clh_cqktmjds,cust_4b9sntp8,1000,initial_approval,2022-01-21,2022-01-21
clh_e1ni3ap6,cust_tfrl69vs,500,initial_approval,2022-08-24,2022-08-24
clh_2ku6ixvh,cust_pztc09zg,1000,initial_approval,2024-03-02,2024-03-02
clh_dzx4fjda,cust_l2n8ijty,1000,initial_approval,2024-04-22,2024-04-22
clh_iw983jq9,cust_brg8my34,1000,initial_approval,2022-09-08,2022-09-08
clh_5gard1ur,cust_o778s676,500,initial_approval,2024-10-05,2024-10-05
clh_imjl9chn,cust_okpg3dp4,2000,initial_approval,2022-12-28,2022-12-28
clh_630cxvin,cust_12o003e8,2000,initial_approval,2022-02-19,2022-02-19
clh_k9bucjes,cust_12o003e8,1000,annual_review,2022-09-01,2022-09-01
clh_eoae7nlj,cust_pbdn7zi6,500,initial_approval,2023-02-05,2023-02-05
clh_fhud2m9a,cust_pbdn7zi6,1000,requested_increase,2023-09-01,2023-09-01
clh_ntsggpzu,cust_kr1tfepz,2000,initial_approval,2023-12-27,2023-12-27
clh_ojh9v1fn,cust_p7savzeb,1500,initial_approval,2022-05-21,2022-05-21
clh_qjkhp683,cust_58f1n2oj,2000,initial_approval,2023-01-31,2023-01-31
clh_mncm2nq3,cust_58f1n2oj,1500,annual_review,2023-12-06,2023-12-06
clh_3fc7o1il,cust_sszj4kje,500,initial_approval,2023-04-16,2023-04-16
clh_87u23vdi,cust_7j2xi3ta,2000,initial_approval,2024-01-10,2024-01-10
clh_dh5eq4kw,cust_2d0nx5wt,2000,initial_approval,2024-07-09,2024-07-09
clh_x9vddhet,cust_fi0n6dgg,2000,initial_approval,2023-01-30,2023-01-30
clh_7tt7dbla,cust_na31xbid,1000,initial_approval,2022-11-22,2022-11-22
clh_5lf1xgwj,cust_t34df163,2000,initial_approval,2023-10-07,2023-10-07
clh_4wg4xqhx,cust_t34df163,1000,requested_increase,2024-08-05,2024-08-05
clh_tm95n167,cust_e3dks4f6,1000,initial_approval,2022-03-02,2022-03-02
clh_f6nw8zh6,cust_6vgtvyfy,500,initial_approval,2023-09-16,2023-09-16
clh_9w4fbb0l,cust_cu8kd9gn,1500,initial_approval,2023-11-06,2023-11-06
clh_op4csdxk,cust_e77nttrt,1500,initial_approval,2023-05-22,2023-05-22
clh_zt8y4hli,cust_0zia9au8,2000,initial_approval,2022-08-20,2022-08-20
clh_qbhnwgxb,cust_kf486i3c,2000,initial_approval,2022-11-02,2022-11-02
clh_vhy8f1ty,cust_pbdurvff,1500,initial_approval,2022-10-26,2022-10-26
clh_xnckkk3l,cust_pbdurvff,1500,good_standing,2023-04-22,2023-04-22
clh_6ye5q5s9,cust_g00zkom2,2000,initial_approval,2022-03-07,2022-03-07
clh_dv2j9fu3,cust_g00zkom2,3000,annual_review,2022-07-29,2022-07-29
clh_royj0g86,cust_f2xhdcv4,1000,initial_approval,2022-04-02,2022-04-02
clh_2171h4jg,cust_6gh7idub,2000,initial_approval,2024-10-20,2024-10-20
clh_dmfdu2vn,cust_2r5bfycw,1500,initial_approval,2023-05-17,2023-05-17
clh_f1k1w9r5,cust_l7fkndg1,2000,initial_approval,2023-06-19,2023-06-19
clh_vk7x9zad,cust_78rnkowy,500,initial_approval,2024-07-05,2024-07-05
clh_w7tn1jci,cust_i5ymqt3d,500,initial_approval,2023-01-22,2023-01-22
clh_w9sm45sw,cust_1c329hha,2000,initial_approval,2024-06-05,2024-06-05
clh_g33xq9ui,cust_kz5syj3d,2000,initial_approval,2024-06-04,2024-06-04
clh_pdl1td3h,cust_ryfzmyoa,1000,initial_approval,2023-03-09,2023-03-09
clh_d6ikffzc,cust_ryfzmyoa,1500,good_standing,2024-01-02,2024-01-02
clh_mj31i7ky,cust_74wxub0g,1500,initial_approval,2022-12-17,2022-12-17
clh_pfhi46rn,cust_74wxub0g,1000,requested_increase,2023-08-11,2023-08-11
clh_9ct26mhs,cust_8nnkl3er,1500,initial_approval,2024-08-21,2024-08-21
clh_anuaskdd,cust_m7qntfpk,2000,initial_approval,2024-06-28,2024-06-28
clh_o4dqcybg,cust_09w1gxhg,500,initial_approval,2023-06-12,2023-06-12
clh_9d1t3azo,cust_6xw4emm9,2000,initial_approval,2022-01-18,2022-01-18
clh_hmr1l594,cust_6xw4emm9,2000,good_standing,2022-10-11,2022-10-11
clh_ln5jzo5k,cust_asf5ehlh,500,initial_approval,2022-10-01,2022-10-01
clh_1jf6book,cust_asf5ehlh,5000,requested_increase,2023-01-06,2023-01-06
clh_pe0pm2s7,cust_k0rsoggy,2000,initial_approval,2023-08-07,2023-08-07
clh_tnvevlds,cust_gbsvk3x8,2000,initial_approval,2023-12-30,2023-12-30
clh_fk2fbi5l,cust_ihnflayz,500,initial_approval,2023-03-23,2023-03-23
clh_zt12iyqr,cust_vsdkv54c,1500,initial_approval,2024-06-17,2024-06-17
clh_5age7nie,cust_c1rbk9rx,500,initial_approval,2022-09-25,2022-09-25
clh_geuy3reg,cust_e950id03,2000,initial_approval,2022-01-23,2022-01-23
clh_d6js783v,cust_8clw3jge,2000,initial_approval,2024-09-03,2024-09-03
clh_nlyvfid0,cust_5x0hc8ca,500,initial_approval,2023-04-04,2023-04-04
clh_b2cbol9y,cust_1sl7zx4d,1500,initial_approval,2022-10-11,2022-10-11
clh_f8a8cj3k,cust_1sl7zx4d,1500,annual_review,2023-07-20,2023-07-20
clh_ycq0r0n9,cust_2gkfl5xf,1000,initial_approval,2022-08-26,2022-08-26
clh_9ayijm6n,cust_7gggjvsd,2000,initial_approval,2022-05-15,2022-05-15
clh_e0cy0zay,cust_armgjcy4,1500,initial_approval,2024-01-06,2024-01-06
clh_kjuk8jt0,cust_xjq3kmsx,1000,initial_approval,2024-10-07,2024-10-07
clh_aei3wul3,cust_z4e2u2md,2000,initial_approval,2022-02-22,2022-02-22
clh_iyl4iezm,cust_z4e2u2md,2000,requested_increase,2022-10-03,2022-10-03
clh_jr052xk5,cust_b7iyno66,2000,initial_approval,2023-10-10,2023-10-10
clh_u25nk1ce,cust_b7iyno66,5000,annual_review,2024-02-14,2024-02-14
clh_hy0s70hw,cust_f1johkk7,1500,initial_approval,2024-09-06,2024-09-06
clh_d6j9s3l5,cust_pl7zqppo,500,initial_approval,2022-03-08,2022-03-08
clh_eo69qtff,cust_pl7zqppo,3000,requested_increase,2022-06-11,2022-06-11
clh_1g2e4eo5,cust_cf5sidas,1000,initial_approval,2024-04-16,2024-04-16
clh_vm6c0v7s,cust_4t3y4wpw,1500,initial_approval,2023-01-25,2023-01-25
clh_lece0bwh,cust_4t3y4wpw,5000,requested_increase,2023-06-01,2023-06-01
clh_vn78i6sz,cust_7c4r8vgz,500,initial_approval,2024-11-28,2024-11-28
clh_e805cjax,cust_mwob4fdd,1000,initial_approval,2024-09-20,2024-09-20
clh_yf2mb3ue,cust_d50n97cj,500,initial_approval,2022-04-11,2022-04-11
clh_bgm3j8de,cust_7lzn9uhj,1500,initial_approval,2024-07-23,2024-07-23
clh_tjzbo8kg,cust_2da8dbfa,500,initial_approval,2024-04-25,2024-04-25
clh_7g09vzis,cust_8cu47soc,1000,initial_approval,2022-08-30,2022-08-30
clh_ar29db3i,cust_1b98vwct,1500,initial_approval,2022-10-26,2022-10-26
clh_9ym7xchs,cust_ao13tb25,500,initial_approval,2023-06-15,2023-06-15
clh_7vr0ce6s,cust_mxikvrec,1000,initial_approval,2023-07-01,2023-07-01
clh_3ec7e16l,cust_itmownx2,1500,initial_approval,2022-02-21,2022-02-21
clh_p5g6h96m,cust_qpq8r4hc,1000,initial_approval,2022-06-24,2022-06-24
clh_ywst8tvb,cust_ti899a44,2000,initial_approval,2022-04-28,2022-04-28
clh_otk5on3f,cust_ti899a44,2000,good_standing,2023-01-09,2023-01-09
clh_kotsxnxt,cust_iln3ox5f,1000,initial_approval,2023-11-20,2023-11-20
clh_3a3i0vvq,cust_7kbnkfvd,1000,initial_approval,2023-04-12,2023-04-12
clh_ntobinsm,cust_0te52vxs,2000,initial_approval,2023-10-30,2023-10-30
clh_aur9wryz,cust_1nq0ei05,1000,initial_approval,2024-01-21,2024-01-21
clh_s4q4m7xy,cust_i2i397i6,1500,initial_approval,2022-11-04,2022-11-04
clh_84lixniv,cust_bpy9e576,1500,initial_approval,2024-01-04,2024-01-04
clh_ni2pcp4v,cust_bpy9e576,1500,good_standing,2024-04-22,2024-04-22
clh_ncitqz2k,cust_3mvdzc78,500,initial_approval,2024-05-20,2024-05-20
clh_dt1x19gy,cust_s1zl7p72,1500,initial_approval,2023-11-09,2023-11-09
clh_8h616pcu,cust_8545yrwv,1000,initial_approval,2024-10-01,2024-10-01
clh_x5yv4z09,cust_brhwbqh5,1000,initial_approval,2023-03-14,2023-03-14
clh_5h3c79bk,cust_t8an2lm1,2000,initial_approval,2022-06-11,2022-06-11
clh_9qn5b1aj,cust_t4i26lh0,500,initial_approval,2022-03-01,2022-03-01
clh_poaai6v9,cust_rfki1ije,1000,initial_approval,2024-03-05,2024-03-05
clh_gjfjpsof,cust_cz1oa3vf,500,initial_approval,2024-04-14,2024-04-14
clh_o8kvxgly,cust_cz1oa3vf,1500,requested_increase,2024-12-27,2024-12-27
clh_7r200yqw,cust_arontdi9,1000,initial_approval,2024-04-24,2024-04-24
clh_jt9zge0d,cust_fwduh7vd,1500,initial_approval,2024-04-19,2024-04-19
clh_2nlrcvbr,cust_1jlmfluo,2000,initial_approval,2022-02-11,2022-02-11
clh_rgamqmhp,cust_z4es3aof,1000,initial_approval,2022-06-10,2022-06-10
clh_izo42l1p,cust_1l1vj35y,1500,initial_approval,2024-09-21,2024-09-21
clh_wei5ps3c,cust_r2yupman,1000,initial_approval,2024-08-30,2024-08-30
clh_bodwozll,cust_jxxo9zjc,2000,initial_approval,2022-03-29,2022-03-29
clh_olxt7qm3,cust_wcdt9gwa,1500,initial_approval,2023-11-14,2023-11-14
clh_fw8ev12q,cust_wcdt9gwa,5000,requested_increase,2024-06-18,2024-06-18
clh_1wrdj5az,cust_g04ajmmu,1000,initial_approval,2022-07-08,2022-07-08
clh_iremuk27,cust_g04ajmmu,5000,annual_review,2022-10-18,2022-10-18
clh_2oi9lk44,cust_d6lqga3q,1500,initial_approval,2024-07-06,2024-07-06
clh_f6vqrzmw,cust_rob7i77d,500,initial_approval,2024-05-30,2024-05-30
clh_wd4ii9ro,cust_moqxhglg,1500,initial_approval,2023-03-11,2023-03-11
clh_rfj0q9y4,cust_afdtohrn,1500,initial_approval,2024-09-07,2024-09-07
clh_n0e784kp,cust_52alunqr,1500,initial_approval,2024-04-27,2024-04-27
clh_pblvqztx,cust_npy1ajkp,2000,initial_approval,2024-07-16,2024-07-16
clh_h3j3501s,cust_og0z0c68,500,initial_approval,2023-02-09,2023-02-09
clh_2kqr5r5p,cust_og0z0c68,1500,requested_increase,2023-06-21,2023-06-21
clh_xj9u53mr,cust_ybuh7jyg,1000,initial_approval,2024-11-23,2024-11-23
clh_cfc2xh8p,cust_vqpvtrum,1000,initial_approval,2023-10-24,2023-10-24
clh_7j68wvku,cust_qqfvwuo1,1500,initial_approval,2023-09-02,2023-09-02
clh_6n9v2uc2,cust_qqfvwuo1,2000,requested_increase,2023-12-11,2023-12-11
clh_9i4t1lmb,cust_1wxywwst,1000,initial_approval,2023-05-01,2023-05-01
clh_13vawbag,cust_7gktmqg6,500,initial_approval,2024-03-23,2024-03-23
clh_yzarl4es,cust_7gktmqg6,5000,annual_review,2024-07-21,2024-07-21
clh_wxdvqdc5,cust_ivscuoav,1500,initial_approval,2023-01-03,2023-01-03
clh_vi6e92vc,cust_5xt54fn5,1500,initial_approval,2023-01-17,2023-01-17
clh_xfbsk7gb,cust_5xt54fn5,5000,annual_review,2023-11-25,2023-11-25
clh_pj1ky4a3,cust_zc0yosqn,1000,initial_approval,2024-05-11,2024-05-11
clh_4t7lu9ae,cust_efj31ego,1500,initial_approval,2023-12-24,2023-12-24
clh_yo72d1hp,cust_yqz11myl,2000,initial_approval,2024-07-28,2024-07-28
clh_kgzfdeey,cust_gmf4ln5r,1500,initial_approval,2023-01-07,2023-01-07
clh_pmloorun,cust_2sihxodl,500,initial_approval,2022-06-17,2022-06-17
clh_6zakl2d2,cust_3wqa1vrg,500,initial_approval,2024-12-08,2024-12-08
clh_gdotdt9s,cust_myswe1ga,500,initial_approval,2024-11-25,2024-11-25
clh_l4l1ffgn,cust_j7q4kfmm,2000,initial_approval,2023-10-17,2023-10-17
clh_f19y4wet,cust_2t24d7v9,500,initial_approval,2022-06-28,2022-06-28
clh_ov0x893q,cust_0xcxmsy3,1000,initial_approval,2024-07-02,2024-07-02
clh_5ayc3560,cust_alf4v1tx,1500,initial_approval,2023-03-13,2023-03-13
clh_85kjjx68,cust_alf4v1tx,3000,annual_review,2023-10-03,2023-10-03
clh_mbjiz30y,cust_f1hgav42,500,initial_approval,2023-12-28,2023-12-28
clh_x586yt4m,cust_f1hgav42,5000,annual_review,2024-06-17,2024-06-17
clh_nng1x60l,cust_kpj7hme6,500,initial_approval,2024-07-19,2024-07-19
clh_5uh63j54,cust_rv0lg92m,1000,initial_approval,2023-06-27,2023-06-27
clh_pb7t6cbh,cust_rv0lg92m,2000,requested_increase,2024-02-15,2024-02-15
clh_e6soyypo,cust_8dmlc8xi,1000,initial_approval,2022-07-11,2022-07-11
clh_yti6otur,cust_8dmlc8xi,1000,good_standing,2023-06-12,2023-06-12
clh_rjcbas03,cust_nofg7803,1000,initial_approval,2023-02-04,2023-02-04
clh_85fw5vpm,cust_fa6d9er9,1500,initial_approval,2024-07-09,2024-07-09
clh_8spe4215,cust_0zkwij0k,2000,initial_approval,2024-08-23,2024-08-23
clh_48cs0l6e,cust_epxu7b6n,1000,initial_approval,2022-05-04,2022-05-04
clh_09txxi7e,cust_epxu7b6n,1500,good_standing,2023-03-11,2023-03-11
clh_sambhhfm,cust_k17m6j3r,1500,initial_approval,2024-08-24,2024-08-24
clh_auovkt76,cust_nx8eiqet,2000,initial_approval,2023-09-07,2023-09-07
clh_udbrmrty,cust_tbtty9gf,1500,initial_approval,2022-12-14,2022-12-14
clh_jicptr07,cust_t8phb8oo,500,initial_approval,2024-12-16,2024-12-16
clh_sqeor9vq,cust_hfjlwss1,500,initial_approval,2024-09-20,2024-09-20
clh_2abgsoev,cust_f51z58b4,1000,initial_approval,2023-06-27,2023-06-27
clh_fkjeu68y,cust_21id9vvn,1000,initial_approval,2024-11-14,2024-11-14
clh_i34xy1fh,cust_k0jjsp49,1000,initial_approval,2022-07-16,2022-07-16
clh_8h57b3kq,cust_73w1yaua,500,initial_approval,2023-12-07,2023-12-07
clh_lee5lfwq,cust_j3m9iqbq,2000,initial_approval,2023-07-08,2023-07-08
clh_c7jdrbi2,cust_j3m9iqbq,5000,annual_review,2024-05-30,2024-05-30
clh_0544gjir,cust_012grdmt,500,initial_approval,2023-05-03,2023-05-03
clh_qbhotmw8,cust_wx1h4rmp,1000,initial_approval,2024-01-17,2024-01-17
clh_37hb1es3,cust_wx1h4rmp,5000,annual_review,2024-12-13,2024-12-13
clh_oooa0y6y,cust_mmen4052,1500,initial_approval,2022-07-09,2022-07-09
clh_dk71wbcx,cust_mmen4052,5000,good_standing,2022-11-23,2022-11-23
clh_2mfk0511,cust_9aizh5p3,1500,initial_approval,2022-11-23,2022-11-23
clh_5t5dfwcf,cust_p8guucm5,1000,initial_approval,2022-12-04,2022-12-04
clh_yrlga2in,cust_p8guucm5,1500,annual_review,2023-08-13,2023-08-13
clh_d6tkgaa9,cust_8ftylavz,2000,initial_approval,2024-01-26,2024-01-26
clh_6rzb2a7b,cust_2nr4glgp,1500,initial_approval,2023-07-03,2023-07-03
clh_i6tz7xwf,cust_wm1sav9c,1500,initial_approval,2024-03-09,2024-03-09
clh_fuo1w412,cust_l2uncgwr,1500,initial_approval,2023-04-07,2023-04-07
clh_p8l8dnfr,cust_gp41s3qw,1500,initial_approval,2022-09-13,2022-09-13
clh_m2ncb6oe,cust_zs1xke1k,1000,initial_approval,2024-06-01,2024-06-01
clh_skyv1k5h,cust_rnr2kyb3,1500,initial_approval,2023-02-26,2023-02-26
clh_wy5agsqu,cust_rnr2kyb3,1000,good_standing,2023-08-25,2023-08-25
clh_u0dwu247,cust_x0tbkg8b,1000,initial_approval,2024-06-22,2024-06-22
clh_hjeiivui,cust_6d86zchh,1500,initial_approval,2022-03-07,2022-03-07
clh_208vzs23,cust_6x6lgoi7,1000,initial_approval,2024-04-16,2024-04-16
clh_713f1ghf,cust_rvwozqxi,2000,initial_approval,2022-09-13,2022-09-13
clh_a2nvsz4w,cust_7jy7otku,1500,initial_approval,2022-08-23,2022-08-23
clh_993xc5k4,cust_4hsbrebn,1000,initial_approval,2022-07-01,2022-07-01
clh_iggho62u,cust_fvb71ghl,1500,initial_approval,2022-02-10,2022-02-10
clh_d4syw6un,cust_hxofkcgg,1500,initial_approval,2024-06-29,2024-06-29
clh_02u0cx4b,cust_ftlecsaz,2000,initial_approval,2023-10-29,2023-10-29
clh_3f0cxibm,cust_jf0pkbo5,500,initial_approval,2023-05-09,2023-05-09
clh_sltbjpg0,cust_xw6t1oxh,2000,initial_approval,2022-11-09,2022-11-09
clh_trq6g3cb,cust_5ohm6x7p,2000,initial_approval,2024-07-04,2024-07-04
clh_w1ss2g7l,cust_y1xu2fli,500,initial_approval,2022-10-23,2022-10-23
clh_xx468vi9,cust_y1xu2fli,5000,annual_review,2023-06-11,2023-06-11
clh_97j9al6j,cust_4n6v3rzk,1000,initial_approval,2022-08-20,2022-08-20
clh_hc4nrc62,cust_nngay37v,500,initial_approval,2023-02-12,2023-02-12
clh_247hdttx,cust_nngay37v,3000,good_standing,2023-12-15,2023-12-15
clh_3s63drid,cust_v2a6pg4g,1500,initial_approval,2023-08-09,2023-08-09
clh_bn8nvhbe,cust_ukhqnzjn,2000,initial_approval,2024-02-18,2024-02-18
clh_n47tp4h3,cust_q52dezh0,1500,initial_approval,2022-07-24,2022-07-24
clh_in5pmt5m,cust_sc9j5uge,2000,initial_approval,2022-07-07,2022-07-07
clh_5qdng7ty,cust_sc9j5uge,3000,annual_review,2023-03-06,2023-03-06
clh_3cwueu3h,cust_cm0w3c1z,2000,initial_approval,2022-02-03,2022-02-03
clh_l72t4ck7,cust_vbmqq749,1000,initial_approval,2024-08-18,2024-08-18
clh_koie7ev5,cust_852n5fnp,500,initial_approval,2023-01-23,2023-01-23
clh_ximpvdoo,cust_8clrki72,1500,initial_approval,2024-05-14,2024-05-14
clh_s8m2vywm,cust_wwvtmnye,500,initial_approval,2024-09-04,2024-09-04
clh_j6axq73f,cust_i5l692tu,2000,initial_approval,2023-11-29,2023-11-29
clh_qbfpq2c7,cust_i5l692tu,1000,annual_review,2024-06-09,2024-06-09
clh_wn3iim42,cust_680cog1z,1500,initial_approval,2024-02-22,2024-02-22
clh_l95ecce3,cust_h2k2p3aj,1500,initial_approval,2022-11-20,2022-11-20
clh_jj0s26ha,cust_kuu5czec,1500,initial_approval,2022-06-21,2022-06-21
clh_8jcbi7rq,cust_mmcmcoco,1500,initial_approval,2024-04-03,2024-04-03
clh_prl6flgv,cust_sl1ya1ry,2000,initial_approval,2024-05-20,2024-05-20
clh_emez9n8t,cust_azun6fht,1500,initial_approval,2023-08-24,2023-08-24
clh_ajxtf3jd,cust_azun6fht,2000,annual_review,2024-02-28,2024-02-28
clh_gvaep280,cust_jh6oxqq8,1500,initial_approval,2024-12-20,2024-12-20
clh_jak9clb5,cust_jslhgmrz,2000,initial_approval,2023-11-20,2023-11-20
clh_zoqq9w7d,cust_q796ew82,1500,initial_approval,2024-09-27,2024-09-27
clh_1s7unml1,cust_zjaucyho,1000,initial_approval,2024-03-21,2024-03-21
clh_x1mx2t0c,cust_ubc1kkr2,1000,initial_approval,2022-03-15,2022-03-15
clh_614xuotk,cust_9bu4uz2z,1000,initial_approval,2022-04-20,2022-04-20
clh_84u2u18j,cust_rtmpv5lm,500,initial_approval,2024-08-28,2024-08-28
clh_4che4nb8,cust_rtmpv5lm,1000,good_standing,2024-12-18,2024-12-18
clh_ndspoc70,cust_79fmw04u,500,initial_approval,2023-03-09,2023-03-09
clh_6oi49ho4,cust_s3hmo1dx,500,initial_approval,2024-08-19,2024-08-19
clh_pzq5flfp,cust_ywm8rabr,500,initial_approval,2022-07-04,2022-07-04
clh_k6fj7ej9,cust_4bvpy8cr,1000,initial_approval,2023-06-26,2023-06-26
clh_f4yq573h,cust_bgmy4iqz,500,initial_approval,2022-09-28,2022-09-28
clh_uqw12bz5,cust_pnzasywd,1500,initial_approval,2024-09-30,2024-09-30
clh_mm6r3iok,cust_jc2gouif,1500,initial_approval,2022-10-09,2022-10-09
clh_gx3frgh4,cust_wt2fes5c,500,initial_approval,2024-12-21,2024-12-21
clh_pe5varsj,cust_d6fxnoq3,2000,initial_approval,2023-12-16,2023-12-16
clh_ylrktfd9,cust_wjpiwujt,2000,initial_approval,2023-05-11,2023-05-11
clh_nkakv8xq,cust_0nwntj5r,2000,initial_approval,2024-12-30,2024-12-30
clh_n3nniney,cust_1d6dzbc7,2000,initial_approval,2024-08-02,2024-08-02
clh_9ltjsydc,cust_1d6dzbc7,3000,requested_increase,2024-12-06,2024-12-06
clh_zbjf3o8s,cust_8vc1j2t2,2000,initial_approval,2024-02-25,2024-02-25
clh_dbcrfw3t,cust_41sasceb,1000,initial_approval,2022-11-26,2022-11-26
clh_4azxf2cl,cust_41sasceb,2000,annual_review,2023-04-18,2023-04-18
clh_8v5j4pcc,cust_qqzzfvb9,2000,initial_approval,2022-10-22,2022-10-22
clh_ugte1ihz,cust_qqzzfvb9,5000,annual_review,2023-09-13,2023-09-13
clh_k417ktyx,cust_2hvnkvon,500,initial_approval,2024-03-08,2024-03-08
clh_ohwdm0f8,cust_2hvnkvon,2000,good_standing,2024-12-25,2024-12-25
clh_u7a96f2a,cust_1qv1f2of,500,initial_approval,2023-04-18,2023-04-18
clh_2tvhv65l,cust_1hwjhbae,1000,initial_approval,2024-05-21,2024-05-21
clh_kwtb1ptl,cust_3m0nq8ut,2000,initial_approval,2023-12-05,2023-12-05
clh_mr9c557w,cust_skv6iarl,2000,initial_approval,2024-11-22,2024-11-22
clh_w7zmzesg,cust_ukiw8x17,2000,initial_approval,2022-05-31,2022-05-31
clh_0fa4ytvv,cust_7ei5r8vo,1000,initial_approval,2023-05-21,2023-05-21
clh_ks6yhrp0,cust_ncc2atrd,1000,initial_approval,2022-11-30,2022-11-30
clh_bstwfmdo,cust_263rjk4c,2000,initial_approval,2023-09-03,2023-09-03
clh_kc3fcj3t,cust_srikomfr,2000,initial_approval,2024-08-14,2024-08-14
clh_xrviv9sd,cust_srikomfr,3000,requested_increase,2024-12-07,2024-12-07
clh_4l03fya6,cust_0klliro7,1000,initial_approval,2023-10-15,2023-10-15
clh_6r4wsgwj,cust_zx815g5f,1500,initial_approval,2023-06-06,2023-06-06
clh_z0no7ha1,cust_zx815g5f,2000,annual_review,2024-05-04,2024-05-04
clh_303wcmsh,cust_iv86zp1w,1500,initial_approval,2023-12-25,2023-12-25
clh_bhliharz,cust_97xo485d,500,initial_approval,2022-08-09,2022-08-09
clh_v5mnqvtb,cust_97xo485d,5000,requested_increase,2023-03-04,2023-03-04
clh_r8g9zwd9,cust_90mwb4ll,2000,initial_approval,2024-06-21,2024-06-21
clh_hbogfnt3,cust_gdesvde9,1500,initial_approval,2023-12-10,2023-12-10
clh_dewt2o7w,cust_85s9asj2,1000,initial_approval,2023-02-15,2023-02-15
clh_tm30szk4,cust_8jeahdzo,500,initial_approval,2023-12-18,2023-12-18
clh_osxpc0x4,cust_8jeahdzo,2000,good_standing,2024-11-18,2024-11-18
clh_nigonitu,cust_1r1cqkih,1000,initial_approval,2023-07-26,2023-07-26
clh_8yqadebx,cust_e2xn9txf,1500,initial_approval,2023-07-16,2023-07-16
clh_f85pyqdr,cust_e2xn9txf,2000,annual_review,2023-11-21,2023-11-21
clh_476n6sa9,cust_lytuagdl,1500,initial_approval,2024-06-02,2024-06-02
clh_dabssttx,cust_acueobqt,2000,initial_approval,2022-06-28,2022-06-28
clh_ovs8kvwp,cust_jv07irjg,500,initial_approval,2022-01-30,2022-01-30
clh_6b7znhqf,cust_gf00hheq,500,initial_approval,2024-07-20,2024-07-20
